1
5.300000e-01 2.500000e-01 1.000000e-01
9.000000e-01 1 0
-550 -550 0 10 0
-550 -500 0 10 0
-550 -450 0 10 0
-550 -400 0 10 0
-550 -350 0 10 0
-550 -300 0 10 0
-550 -250 0 10 0
-550 -200 0 10 0
-550 -150 0 10 0
-550 -100 0 10 0
-550 -50 0 10 0
-550 0 0 10 0
-550 50 0 10 0
-550 100 0 10 0
-550 150 0 10 0
-550 200 0 10 0
-550 250 0 10 0
-550 300 0 10 0
-550 350 0 10 0
-550 400 0 10 0
-550 450 0 10 0
-550 500 0 10 0
-550 550 0 10 0
-500 -550 0 10 0
-500 -500 0 10 0
-500 -450 0 10 0
-500 -400 0 10 0
-500 -350 0 10 0
-500 -300 0 10 0
-500 -250 0 10 0
-500 -200 0 10 0
-500 -150 0 10 0
-500 -100 0 10 0
-500 -50 0 10 0
-500 0 0 10 0
-500 50 0 10 0
-500 100 0 10 0
-500 150 0 10 0
-500 200 0 10 0
-500 250 0 10 0
-500 300 0 10 0
-500 350 0 10 0
-500 400 0 10 0
-500 450 0 10 0
-500 500 0 10 0
-500 550 0 10 0
-450 -550 0 10 0
-450 -500 0 10 0
-450 -450 0 10 0
-450 -400 0 10 0
-450 -350 0 10 0
-450 -300 0 10 0
-450 -250 0 10 0
-450 -200 0 10 0
-450 -150 0 10 0
-450 -100 0 10 0
-450 -50 0 10 0
-450 0 0 10 0
-450 50 0 10 0
-450 100 0 10 0
-450 150 0 10 0
-450 200 0 10 0
-450 250 0 10 0
-450 300 0 10 0
-450 350 0 10 0
-450 400 0 10 0
-450 450 0 10 0
-450 500 0 10 0
-450 550 0 10 0
-400 -550 0 10 0
-400 -500 0 10 0
-400 -450 0 10 0
-400 -400 0 10 0
-400 -350 0 10 0
-400 -300 0 10 0
-400 -250 0 10 0
-400 -200 0 10 0
-400 -150 0 10 0
-400 -100 0 10 0
-400 -50 0 10 0
-400 0 0 10 0
-400 50 0 10 0
-400 100 0 10 0
-400 150 0 10 0
-400 200 0 10 0
-400 250 0 10 0
-400 300 0 10 0
-400 350 0 10 0
-400 400 0 10 0
-400 450 0 10 0
-400 500 0 10 0
-400 550 0 10 0
-350 -550 0 10 0
-350 -500 0 10 0
-350 -450 0 10 0
-350 -400 0 10 0
-350 -350 0 10 0
-350 -300 0 10 0
-350 -250 0 10 0
-350 -200 0 10 0
-350 -150 0 10 0
-350 -100 0 10 0
-350 -50 0 10 0
-350 0 0 10 0
-350 50 0 10 0
-350 100 0 10 0
-350 150 0 10 0
-350 200 0 10 0
-350 250 0 10 0
-350 300 0 10 0
-350 350 0 10 0
-350 400 0 10 0
-350 450 0 10 0
-350 500 0 10 0
-350 550 0 10 0
-300 -550 0 10 0
-300 -500 0 10 0
-300 -450 0 10 0
